timestamp,date,day_of_year,hour_of_day,month,season,outdoor_temperature_c,solar_irradiance_w_m2,wind_speed_m_s,relative_humidity_percent,cloud_factor,heating_degree_signal,pv_generation_factor
"2024-12-06 03:00:00",2024-12-06,341,3,12,winter,3.941,0,1.934,79.55,0.693,14.059,0
"2024-12-06 04:00:00",2024-12-06,341,4,12,winter,0.532,0,2.646,85.11,0.9189,17.468,0
"2024-12-06 05:00:00",2024-12-06,341,5,12,winter,-0.568,0,3.566,99,0.738,18.568,0
"2024-12-06 06:00:00",2024-12-06,341,6,12,winter,0.696,65.486,4.094,85.55,0.878,17.304,0.065486
"2024-12-06 07:00:00",2024-12-06,341,7,12,winter,0.836,164.755,3.839,92.53,0.7606,17.164,0.164755
"2024-12-06 08:00:00",2024-12-06,341,8,12,winter,1.016,263.966,0.576,90.18,0.6999,16.984,0.263966
"2024-12-06 09:00:00",2024-12-06,341,9,12,winter,-2.101,409.976,2.613,96.87,0.4739,20.101,0.409976
"2024-12-06 10:00:00",2024-12-06,341,10,12,winter,0.732,497.042,3.328,97.29,0.4292,17.268,0.497042
"2024-12-06 11:00:00",2024-12-06,341,11,12,winter,0.038,353.229,2.762,95.87,0.915,17.962,0.353229
"2024-12-06 12:00:00",2024-12-06,341,12,12,winter,2.506,449.064,2.536,81.92,0.7023,15.494,0.449064
"2024-12-06 13:00:00",2024-12-06,341,13,12,winter,1.272,498.606,2.255,82.45,0.5433,16.728,0.498606
"2024-12-06 14:00:00",2024-12-06,341,14,12,winter,3.255,394.592,5.516,77.69,0.7155,14.745,0.394592
"2024-12-06 15:00:00",2024-12-06,341,15,12,winter,2.744,267.534,1.159,64.1,0.9409,15.256,0.267534
"2024-12-06 16:00:00",2024-12-06,341,16,12,winter,2.61,264.65,1.995,86.51,0.697,15.39,0.26465
"2024-12-06 17:00:00",2024-12-06,341,17,12,winter,6.6,144.793,4.011,73.67,0.8887,11.4,0.144793
"2024-12-06 18:00:00",2024-12-06,341,18,12,winter,5.295,82.617,4.016,84.56,0.632,12.705,0.082617
"2024-12-06 19:00:00",2024-12-06,341,19,12,winter,5.964,0,2.199,87.62,0.8269,12.036,0
"2024-12-06 20:00:00",2024-12-06,341,20,12,winter,5.172,0,3.044,81.72,0.6481,12.828,0
"2024-12-06 21:00:00",2024-12-06,341,21,12,winter,4.945,0,1.782,77.32,0.7989,13.055,0
"2024-12-06 22:00:00",2024-12-06,341,22,12,winter,4.042,0,3.237,87.29,0.5786,13.958,0
"2024-12-06 23:00:00",2024-12-06,341,23,12,winter,3.31,0,2.659,90.86,0.6819,14.69,0
"2024-12-07 00:00:00",2024-12-07,342,0,12,winter,0.88,0,1.252,91.06,0.6691,17.12,0
"2024-12-07 01:00:00",2024-12-07,342,1,12,winter,2.855,0,3.565,83.22,0.6501,15.145,0
"2024-12-07 02:00:00",2024-12-07,342,2,12,winter,2.039,0,1.153,86.11,0.304,15.961,0
"2024-12-07 03:00:00",2024-12-07,342,3,12,winter,2.616,0,1.226,88.47,0.3377,15.384,0
"2024-12-07 04:00:00",2024-12-07,342,4,12,winter,1.243,0,3.73,78.82,0.2827,16.757,0
"2024-12-07 05:00:00",2024-12-07,342,5,12,winter,1.291,0,5.638,78.11,0.6464,16.709,0
"2024-12-07 06:00:00",2024-12-07,342,6,12,winter,0.281,74.74,3.08,89.13,0.7462,17.719,0.07474
"2024-12-07 07:00:00",2024-12-07,342,7,12,winter,0.866,203.215,0.619,85.71,0.5096,17.134,0.203215
"2024-12-07 08:00:00",2024-12-07,342,8,12,winter,1.204,350.919,3.367,90.95,0.3251,16.796,0.350919
"2024-12-07 09:00:00",2024-12-07,342,9,12,winter,-1.015,317.226,4.618,88.68,0.773,19.015,0.317226
"2024-12-07 10:00:00",2024-12-07,342,10,12,winter,1.159,454.218,2.953,69.12,0.5424,16.841,0.454218
"2024-12-07 11:00:00",2024-12-07,342,11,12,winter,2.096,399.068,1.196,81.41,0.7925,15.904,0.399068
"2024-12-07 12:00:00",2024-12-07,342,12,12,winter,-0.521,448.463,1.221,86.87,0.698,18.521,0.448463
"2024-12-07 13:00:00",2024-12-07,342,13,12,winter,2.722,519.496,4.562,91.72,0.483,15.278,0.519496
"2024-12-07 14:00:00",2024-12-07,342,14,12,winter,-0.323,473.915,2.864,99,0.4871,18.323,0.473915
"2024-12-07 15:00:00",2024-12-07,342,15,12,winter,3.811,365.576,1.216,74.61,0.6136,14.189,0.365576
"2024-12-07 16:00:00",2024-12-07,342,16,12,winter,4.629,276.057,1.839,82.91,0.6436,13.371,0.276057
"2024-12-07 17:00:00",2024-12-07,342,17,12,winter,2.793,173.321,4.169,77.19,0.7021,15.207,0.173321
"2024-12-07 18:00:00",2024-12-07,342,18,12,winter,7.306,105.845,3.46,88.02,0.3,10.694,0.105845
"2024-12-07 19:00:00",2024-12-07,342,19,12,winter,4.295,0,3.955,76.42,0.422,13.705,0
"2024-12-07 20:00:00",2024-12-07,342,20,12,winter,6.547,0,2.563,64.5,0.8138,11.453,0
"2024-12-07 21:00:00",2024-12-07,342,21,12,winter,5.574,0,1.967,83.3,0.5169,12.426,0
"2024-12-07 22:00:00",2024-12-07,342,22,12,winter,5.501,0,0.506,82.97,0.6802,12.499,0
"2024-12-07 23:00:00",2024-12-07,342,23,12,winter,2.959,0,3.233,78.88,0.2981,15.041,0
"2024-12-08 00:00:00",2024-12-08,343,0,12,winter,4.009,0,2.505,85.43,0.7042,13.991,0
"2024-12-08 01:00:00",2024-12-08,343,1,12,winter,5.283,0,1.219,83.5,0.444,12.717,0
"2024-12-08 02:00:00",2024-12-08,343,2,12,winter,3.421,0,3.542,96.4,0.5935,14.579,0
"2024-12-08 03:00:00",2024-12-08,343,3,12,winter,0.811,0,4.781,86.54,0.4986,17.189,0
"2024-12-08 04:00:00",2024-12-08,343,4,12,winter,1.239,0,3.48,77.66,0.4124,16.761,0
"2024-12-08 05:00:00",2024-12-08,343,5,12,winter,2.096,0,3.68,83.88,0.2203,15.904,0
"2024-12-08 06:00:00",2024-12-08,343,6,12,winter,1.565,80.795,2.188,81.32,0.6604,16.435,0.080795
"2024-12-08 07:00:00",2024-12-08,343,7,12,winter,0.072,168.926,1.464,90.63,0.7267,17.928,0.168926
"2024-12-08 08:00:00",2024-12-08,343,8,12,winter,0.699,279.67,1.509,97.26,0.6228,17.301,0.27967
"2024-12-08 09:00:00",2024-12-08,343,9,12,winter,-1.737,367.264,2.888,90.09,0.602,19.737,0.367264
"2024-12-08 10:00:00",2024-12-08,343,10,12,winter,-0.024,394.101,4.14,86.07,0.7054,18.024,0.394101
"2024-12-08 11:00:00",2024-12-08,343,11,12,winter,2.299,608.898,0.684,87.55,0.2446,15.701,0.608898
"2024-12-08 12:00:00",2024-12-08,343,12,12,winter,0.555,527.621,3.285,87.22,0.493,17.445,0.527621
"2024-12-08 13:00:00",2024-12-08,343,13,12,winter,3.213,567.634,0.5,76.77,0.3513,14.787,0.567634
"2024-12-08 14:00:00",2024-12-08,343,14,12,winter,3.576,492.536,1.812,82.16,0.4274,14.424,0.492536
"2024-12-08 15:00:00",2024-12-08,343,15,12,winter,2.915,397.895,4.18,86.78,0.5005,15.085,0.397895
"2024-12-08 16:00:00",2024-12-08,343,16,12,winter,3.346,353.742,1.527,69.61,0.3062,14.654,0.353742
"2024-12-08 17:00:00",2024-12-08,343,17,12,winter,4.687,200.761,3.2,73.25,0.521,13.313,0.200761
"2024-12-08 18:00:00",2024-12-08,343,18,12,winter,5.599,101.58,3.819,73.79,0.3625,12.401,0.10158
"2024-12-08 19:00:00",2024-12-08,343,19,12,winter,5.88,0,2.11,77.47,0.4194,12.12,0
"2024-12-08 20:00:00",2024-12-08,343,20,12,winter,3.524,0,2.441,90.54,0.5465,14.476,0
"2024-12-08 21:00:00",2024-12-08,343,21,12,winter,3.739,0,3.097,60.55,0.6769,14.261,0
"2024-12-08 22:00:00",2024-12-08,343,22,12,winter,3.263,0,4.232,80.73,0.3115,14.737,0
"2024-12-08 23:00:00",2024-12-08,343,23,12,winter,3.593,0,4.778,89.03,0.7002,14.407,0
"2024-12-09 00:00:00",2024-12-09,344,0,12,winter,3.017,0,4.216,97.09,0.2736,14.983,0
"2024-12-09 01:00:00",2024-12-09,344,1,12,winter,2.041,0,0.893,84.29,0.3356,15.959,0
"2024-12-09 02:00:00",2024-12-09,344,2,12,winter,1.193,0,3.532,96.5,0.6767,16.807,0
"2024-12-09 03:00:00",2024-12-09,344,3,12,winter,1.796,0,4.588,92.14,0.4049,16.204,0
"2024-12-09 04:00:00",2024-12-09,344,4,12,winter,0.109,0,3.917,88.07,0.7111,17.891,0
"2024-12-09 05:00:00",2024-12-09,344,5,12,winter,1.252,0,5.292,79.61,0.3695,16.748,0
"2024-12-09 06:00:00",2024-12-09,344,6,12,winter,-0.763,109.188,3.822,79.57,0.2548,18.763,0.109188
"2024-12-09 07:00:00",2024-12-09,344,7,12,winter,1.272,212.896,2.331,88.92,0.4377,16.728,0.212896
"2024-12-09 08:00:00",2024-12-09,344,8,12,winter,-0.642,281.018,2.656,98.29,0.6113,18.642,0.281018
"2024-12-09 09:00:00",2024-12-09,344,9,12,winter,0.633,344.353,2.042,90.37,0.6718,17.367,0.344353
"2024-12-09 10:00:00",2024-12-09,344,10,12,winter,-0.03,470.463,4.39,84.36,0.4824,18.03,0.470463
"2024-12-09 11:00:00",2024-12-09,344,11,12,winter,1.086,422.979,3.062,78.53,0.7189,16.914,0.422979
"2024-12-09 12:00:00",2024-12-09,344,12,12,winter,2.597,539.324,3.435,79.41,0.4558,15.403,0.539324
"2024-12-09 13:00:00",2024-12-09,344,13,12,winter,1.678,552.633,1.097,93.89,0.3819,16.322,0.552633
"2024-12-09 14:00:00",2024-12-09,344,14,12,winter,2.047,554.835,3.381,85.4,0.2428,15.953,0.554835
"2024-12-09 15:00:00",2024-12-09,344,15,12,winter,3.226,359.132,3.591,66.74,0.6226,14.774,0.359132
"2024-12-09 16:00:00",2024-12-09,344,16,12,winter,3.489,373.954,3.941,89.32,0.2122,14.511,0.373954
"2024-12-09 17:00:00",2024-12-09,344,17,12,winter,4.594,236.05,1.672,80.58,0.2876,13.406,0.23605
"2024-12-09 18:00:00",2024-12-09,344,18,12,winter,6.438,104.89,3.38,85.03,0.3163,11.562,0.10489
"2024-12-09 19:00:00",2024-12-09,344,19,12,winter,6.707,0,1.521,94.03,0.7064,11.293,0
"2024-12-09 20:00:00",2024-12-09,344,20,12,winter,6.757,0,5.176,74.49,0.3779,11.243,0
"2024-12-09 21:00:00",2024-12-09,344,21,12,winter,4.618,0,0.905,94.43,0.4419,13.382,0
"2024-12-09 22:00:00",2024-12-09,344,22,12,winter,5.375,0,2.252,72.07,0.7328,12.625,0
"2024-12-09 23:00:00",2024-12-09,344,23,12,winter,3.822,0,4.352,91.57,0.6561,14.178,0
"2024-12-10 00:00:00",2024-12-10,345,0,12,winter,4.53,0,1.13,92.59,0.6177,13.47,0
"2024-12-10 01:00:00",2024-12-10,345,1,12,winter,4.032,0,2.558,66,0.2361,13.968,0
"2024-12-10 02:00:00",2024-12-10,345,2,12,winter,2.668,0,2.203,92.15,0.3146,15.332,0
"2024-12-10 03:00:00",2024-12-10,345,3,12,winter,0.931,0,2.863,99,0.311,17.069,0
"2024-12-10 04:00:00",2024-12-10,345,4,12,winter,0.776,0,4.213,84.04,0.457,17.224,0
"2024-12-10 05:00:00",2024-12-10,345,5,12,winter,3.127,0,0.5,92.2,0.5925,14.873,0
"2024-12-10 06:00:00",2024-12-10,345,6,12,winter,0.916,108.466,4.09,85.23,0.2662,17.084,0.108466
"2024-12-10 07:00:00",2024-12-10,345,7,12,winter,1.566,236.395,2.202,86.79,0.2796,16.434,0.236395
"2024-12-10 08:00:00",2024-12-10,345,8,12,winter,-1.459,352.647,2.225,98.05,0.2962,19.459,0.352647
"2024-12-10 09:00:00",2024-12-10,345,9,12,winter,0.439,419.658,1.835,97.88,0.4133,17.561,0.419658
"2024-12-10 10:00:00",2024-12-10,345,10,12,winter,-1.281,506.424,2.589,94.8,0.3719,19.281,0.506424
"2024-12-10 11:00:00",2024-12-10,345,11,12,winter,0.982,592.991,3.07,85.4,0.2678,17.018,0.592991
"2024-12-10 12:00:00",2024-12-10,345,12,12,winter,0.073,596.235,1.637,96.3,0.303,17.927,0.596235
"2024-12-10 13:00:00",2024-12-10,345,13,12,winter,1.446,408.191,4.667,76.12,0.751,16.554,0.408191
"2024-12-10 14:00:00",2024-12-10,345,14,12,winter,2.624,436.846,3.71,75.52,0.5706,15.376,0.436846
"2024-12-10 15:00:00",2024-12-10,345,15,12,winter,3.085,341.949,3.375,88,0.6735,14.915,0.341949
"2024-12-10 16:00:00",2024-12-10,345,16,12,winter,2.522,334.516,4.064,81.48,0.3744,15.478,0.334516
"2024-12-10 17:00:00",2024-12-10,345,17,12,winter,4.163,225.616,3.091,83.58,0.3498,13.837,0.225616
"2024-12-10 18:00:00",2024-12-10,345,18,12,winter,5.508,109.406,0.5,63.71,0.2528,12.492,0.109406
"2024-12-10 19:00:00",2024-12-10,345,19,12,winter,6.219,0,1.534,76.76,0.4206,11.781,0
"2024-12-10 20:00:00",2024-12-10,345,20,12,winter,6.074,0,4.424,76.85,0.7057,11.926,0
"2024-12-10 21:00:00",2024-12-10,345,21,12,winter,6.671,0,2.58,70.58,0.2815,11.329,0
"2024-12-10 22:00:00",2024-12-10,345,22,12,winter,4.507,0,1.054,74.86,0.4249,13.493,0
"2024-12-10 23:00:00",2024-12-10,345,23,12,winter,4.489,0,1.949,91.91,0.2679,13.511,0
"2024-12-11 00:00:00",2024-12-11,346,0,12,winter,5.273,0,3.084,66.12,0.3955,12.727,0
"2024-12-11 01:00:00",2024-12-11,346,1,12,winter,4.875,0,3.162,92.82,0.6712,13.125,0
"2024-12-11 02:00:00",2024-12-11,346,2,12,winter,2.321,0,1.686,90.91,0.2205,15.679,0
"2024-12-11 03:00:00",2024-12-11,346,3,12,winter,1.707,0,1.602,98.56,0.3221,16.293,0
"2024-12-11 04:00:00",2024-12-11,346,4,12,winter,2.274,0,3.172,95.33,0.4028,15.726,0
"2024-12-11 05:00:00",2024-12-11,346,5,12,winter,0.776,0,3.762,96.81,0.4209,17.224,0
"2024-12-11 06:00:00",2024-12-11,346,6,12,winter,1.886,101.198,1.292,84.45,0.3712,16.114,0.101198
"2024-12-11 07:00:00",2024-12-11,346,7,12,winter,-0.69,208.932,1.351,89.66,0.453,18.69,0.208932
"2024-12-11 08:00:00",2024-12-11,346,8,12,winter,0.193,283.556,2.514,81.77,0.588,17.807,0.283556
"2024-12-11 09:00:00",2024-12-11,346,9,12,winter,1.211,367.235,1.964,89.1,0.5817,16.789,0.367235
"2024-12-11 10:00:00",2024-12-11,346,10,12,winter,0.501,544.972,1.037,97.08,0.2523,17.499,0.544972
"2024-12-11 11:00:00",2024-12-11,346,11,12,winter,1.092,487.627,2.25,91.69,0.5353,16.908,0.487627
"2024-12-11 12:00:00",2024-12-11,346,12,12,winter,1.417,439.033,1.176,99,0.6955,16.583,0.439033
"2024-12-11 13:00:00",2024-12-11,346,13,12,winter,2.444,460.744,2.925,90.05,0.606,15.556,0.460744
"2024-12-11 14:00:00",2024-12-11,346,14,12,winter,1.821,464.248,4.24,99,0.4842,16.179,0.464248
"2024-12-11 15:00:00",2024-12-11,346,15,12,winter,4.527,457.736,2.499,64.62,0.277,13.473,0.457736
"2024-12-11 16:00:00",2024-12-11,346,16,12,winter,5.263,360.158,2.023,78.05,0.2556,12.737,0.360158
"2024-12-11 17:00:00",2024-12-11,346,17,12,winter,3.987,215.124,4.152,88.13,0.4126,14.013,0.215124
"2024-12-11 18:00:00",2024-12-11,346,18,12,winter,6.486,88.818,2.947,81.75,0.5482,11.514,0.088818
"2024-12-11 19:00:00",2024-12-11,346,19,12,winter,4.673,0,2.563,78.91,0.7116,13.327,0
"2024-12-11 20:00:00",2024-12-11,346,20,12,winter,5.208,0,2.911,81.67,0.3704,12.792,0
"2024-12-11 21:00:00",2024-12-11,346,21,12,winter,3.76,0,2.515,79.93,0.3582,14.24,0
"2024-12-11 22:00:00",2024-12-11,346,22,12,winter,4.499,0,2.902,71.68,0.5045,13.501,0
"2024-12-11 23:00:00",2024-12-11,346,23,12,winter,3.781,0,1.529,87.76,0.4952,14.219,0
"2024-12-12 00:00:00",2024-12-12,347,0,12,winter,3.953,0,3.24,77.45,0.6255,14.047,0
"2024-12-12 01:00:00",2024-12-12,347,1,12,winter,2.841,0,4.012,94.51,0.723,15.159,0
"2024-12-12 02:00:00",2024-12-12,347,2,12,winter,0.512,0,3.471,87.01,0.5656,17.488,0
"2024-12-12 03:00:00",2024-12-12,347,3,12,winter,1.605,0,1.26,94.95,0.4091,16.395,0
"2024-12-12 04:00:00",2024-12-12,347,4,12,winter,0.823,0,1.815,81.13,0.6415,17.177,0
"2024-12-12 05:00:00",2024-12-12,347,5,12,winter,0.127,0,3.988,98.49,0.5976,17.873,0
"2024-12-12 06:00:00",2024-12-12,347,6,12,winter,0.415,77.758,1.939,82.01,0.707,17.585,0.077758
"2024-12-12 07:00:00",2024-12-12,347,7,12,winter,0.188,168.891,3.691,95.99,0.7101,17.812,0.168891
"2024-12-12 08:00:00",2024-12-12,347,8,12,winter,-0.789,364.643,1.566,84.72,0.2275,18.789,0.364643
"2024-12-12 09:00:00",2024-12-12,347,9,12,winter,0.492,318.436,0.5,84.05,0.7395,17.508,0.318436
"2024-12-12 10:00:00",2024-12-12,347,10,12,winter,-0.529,413.909,1.114,89.15,0.6213,18.529,0.413909
"2024-12-12 11:00:00",2024-12-12,347,11,12,winter,0.661,438.918,4.966,92.61,0.6559,17.339,0.438918
"2024-12-12 12:00:00",2024-12-12,347,12,12,winter,0.783,623.2,4.722,87.97,0.214,17.217,0.6232
"2024-12-12 13:00:00",2024-12-12,347,13,12,winter,1.058,452.426,2.006,82.61,0.6202,16.942,0.452426
"2024-12-12 14:00:00",2024-12-12,347,14,12,winter,0.429,538.808,4.147,88.08,0.2601,17.571,0.538808
"2024-12-12 15:00:00",2024-12-12,347,15,12,winter,4.327,459.497,3.118,75.02,0.2616,13.673,0.459497
"2024-12-12 16:00:00",2024-12-12,347,16,12,winter,4.967,353.347,0.593,96.3,0.2768,13.033,0.353347
"2024-12-12 17:00:00",2024-12-12,347,17,12,winter,7.21,231.08,2.123,74.87,0.3021,10.79,0.23108
"2024-12-12 18:00:00",2024-12-12,347,18,12,winter,4.501,89.03,3.802,84.53,0.5459,13.499,0.08903
"2024-12-12 19:00:00",2024-12-12,347,19,12,winter,4.63,0,2.151,86.41,0.3184,13.37,0
"2024-12-12 20:00:00",2024-12-12,347,20,12,winter,6.224,0,3.063,77.07,0.5857,11.776,0
"2024-12-12 21:00:00",2024-12-12,347,21,12,winter,4.44,0,3.295,84.5,0.2871,13.56,0
"2024-12-12 22:00:00",2024-12-12,347,22,12,winter,3.758,0,4.478,72.16,0.6062,14.242,0
"2024-12-12 23:00:00",2024-12-12,347,23,12,winter,6.01,0,3.128,74.32,0.5125,11.99,0
"2024-12-13 00:00:00",2024-12-13,348,0,12,winter,4.212,0,2.578,87.08,0.6472,13.788,0
"2024-12-13 01:00:00",2024-12-13,348,1,12,winter,1.928,0,2.664,99,0.3479,16.072,0
"2024-12-13 02:00:00",2024-12-13,348,2,12,winter,3.157,0,2.291,92.7,0.4522,14.843,0
"2024-12-13 03:00:00",2024-12-13,348,3,12,winter,1.427,0,2.821,94.25,0.7487,16.573,0
"2024-12-13 04:00:00",2024-12-13,348,4,12,winter,2.157,0,4.448,84.15,0.6487,15.843,0
"2024-12-13 05:00:00",2024-12-13,348,5,12,winter,0.734,0,3.787,85.14,0.5475,17.266,0
"2024-12-13 06:00:00",2024-12-13,348,6,12,winter,-0.703,104.482,3.296,96.88,0.3259,18.703,0.104482
"2024-12-13 07:00:00",2024-12-13,348,7,12,winter,-1.839,244.518,3.43,83,0.2069,19.839,0.244518
"2024-12-13 08:00:00",2024-12-13,348,8,12,winter,1.414,261.97,4.037,94.39,0.6688,16.586,0.26197
"2024-12-13 09:00:00",2024-12-13,348,9,12,winter,-1.412,392.198,3.596,87.1,0.4812,19.412,0.392198
"2024-12-13 10:00:00",2024-12-13,348,10,12,winter,0.138,423.264,5.239,97.24,0.5861,17.862,0.423264
"2024-12-13 11:00:00",2024-12-13,348,11,12,winter,1.459,501.26,5.92,87.86,0.4818,16.541,0.50126
"2024-12-13 12:00:00",2024-12-13,348,12,12,winter,-0.122,499.027,2.734,87.44,0.5248,18.122,0.499027
"2024-12-13 13:00:00",2024-12-13,348,13,12,winter,2.291,423.65,2.894,88.19,0.6887,15.709,0.42365
"2024-12-13 14:00:00",2024-12-13,348,14,12,winter,2.705,394.649,2.774,87.22,0.6694,15.295,0.394649
"2024-12-13 15:00:00",2024-12-13,348,15,12,winter,4.998,318.859,0.5,90.26,0.7312,13.002,0.318859
"2024-12-13 16:00:00",2024-12-13,348,16,12,winter,2.995,282.144,2.293,98.47,0.5803,15.005,0.282144
"2024-12-13 17:00:00",2024-12-13,348,17,12,winter,3.87,220.938,2.904,72.21,0.3623,14.13,0.220938
"2024-12-13 18:00:00",2024-12-13,348,18,12,winter,5.238,94.334,2.14,77.13,0.4708,12.762,0.094334
"2024-12-13 19:00:00",2024-12-13,348,19,12,winter,6.729,0,4.243,75.35,0.7349,11.271,0
"2024-12-13 20:00:00",2024-12-13,348,20,12,winter,3.928,0,2.834,82.93,0.6237,14.072,0
"2024-12-13 21:00:00",2024-12-13,348,21,12,winter,2.153,0,3.52,89.46,0.5402,15.847,0
"2024-12-13 22:00:00",2024-12-13,348,22,12,winter,5.841,0,3.806,66.19,0.5606,12.159,0
"2024-12-13 23:00:00",2024-12-13,348,23,12,winter,5.178,0,1.962,84.22,0.6301,12.822,0
"2024-12-14 00:00:00",2024-12-14,349,0,12,winter,3.567,0,4.705,73.76,0.2777,14.433,0
"2024-12-14 01:00:00",2024-12-14,349,1,12,winter,3.117,0,5.335,85.71,0.2753,14.883,0
"2024-12-14 02:00:00",2024-12-14,349,2,12,winter,3.591,0,4.16,82.31,0.5125,14.409,0
"2024-12-14 03:00:00",2024-12-14,349,3,12,winter,1.224,0,1.532,99,0.2804,16.776,0
"2024-12-14 04:00:00",2024-12-14,349,4,12,winter,1.818,0,3.365,92.72,0.4893,16.182,0
"2024-12-14 05:00:00",2024-12-14,349,5,12,winter,-0.489,0,1.778,78.39,0.53,18.489,0
"2024-12-14 06:00:00",2024-12-14,349,6,12,winter,-1.655,112.426,2.478,88.55,0.2132,19.655,0.112426
"2024-12-14 07:00:00",2024-12-14,349,7,12,winter,0.485,217.1,3.429,81.85,0.3811,17.515,0.2171
"2024-12-14 08:00:00",2024-12-14,349,8,12,winter,0.306,332.738,1.509,87.63,0.3496,17.694,0.332738
"2024-12-14 09:00:00",2024-12-14,349,9,12,winter,0.199,410.184,4.716,88.26,0.4106,17.801,0.410184
"2024-12-14 10:00:00",2024-12-14,349,10,12,winter,0.901,483.251,3.275,76.46,0.4017,17.099,0.483251
"2024-12-14 11:00:00",2024-12-14,349,11,12,winter,2.082,456.334,2.852,98.43,0.5929,15.918,0.456334
"2024-12-14 12:00:00",2024-12-14,349,12,12,winter,-0.257,552.021,3.603,86.51,0.3772,18.257,0.552021
"2024-12-14 13:00:00",2024-12-14,349,13,12,winter,1.175,581.481,3.323,88.84,0.2569,16.825,0.581481
"2024-12-14 14:00:00",2024-12-14,349,14,12,winter,1.767,485.392,1.286,99,0.3954,16.233,0.485392
"2024-12-14 15:00:00",2024-12-14,349,15,12,winter,4.794,458.024,2.106,77.63,0.2464,13.206,0.458024
"2024-12-14 16:00:00",2024-12-14,349,16,12,winter,3.773,325.453,3.032,74.63,0.3818,14.227,0.325453
"2024-12-14 17:00:00",2024-12-14,349,17,12,winter,3.507,187.078,2.265,85.52,0.5798,14.493,0.187078
"2024-12-14 18:00:00",2024-12-14,349,18,12,winter,3.35,101.365,2.539,90.24,0.3711,14.65,0.101365
"2024-12-14 19:00:00",2024-12-14,349,19,12,winter,5.373,0,2.294,73.88,0.7081,12.627,0
"2024-12-14 20:00:00",2024-12-14,349,20,12,winter,4.443,0,3.611,95.6,0.5421,13.557,0
"2024-12-14 21:00:00",2024-12-14,349,21,12,winter,5.761,0,1.199,91.37,0.696,12.239,0
"2024-12-14 22:00:00",2024-12-14,349,22,12,winter,3.667,0,2.13,90.2,0.4148,14.333,0
"2024-12-14 23:00:00",2024-12-14,349,23,12,winter,4.102,0,2.449,90.84,0.7,13.898,0
"2024-12-15 00:00:00",2024-12-15,350,0,12,winter,4.178,0,4.098,86.78,0.7143,13.822,0
"2024-12-15 01:00:00",2024-12-15,350,1,12,winter,3.327,0,3.398,86.41,0.512,14.673,0
"2024-12-15 02:00:00",2024-12-15,350,2,12,winter,2.648,0,3.056,83.14,0.251,15.352,0
"2024-12-15 03:00:00",2024-12-15,350,3,12,winter,2.248,0,3.094,87.29,0.5029,15.752,0
"2024-12-15 04:00:00",2024-12-15,350,4,12,winter,0.185,0,3.809,91.97,0.5961,17.815,0
"2024-12-15 05:00:00",2024-12-15,350,5,12,winter,0.771,0,2.145,75.25,0.3896,17.229,0
"2024-12-15 06:00:00",2024-12-15,350,6,12,winter,0.074,76.398,4.737,99,0.7279,17.926,0.076398
"2024-12-15 07:00:00",2024-12-15,350,7,12,winter,-1.01,157.763,1.847,99,0.7689,19.01,0.157763
"2024-12-15 08:00:00",2024-12-15,350,8,12,winter,0.068,296.52,2.881,98.5,0.5012,17.932,0.29652
"2024-12-15 09:00:00",2024-12-15,350,9,12,winter,-0.872,317.85,4.886,85.58,0.7199,18.872,0.31785
"2024-12-15 10:00:00",2024-12-15,350,10,12,winter,-1.927,376.503,5.146,92.28,0.7065,19.927,0.376503
"2024-12-15 11:00:00",2024-12-15,350,11,12,winter,-0.93,376.872,2.898,99,0.7987,18.93,0.376872
"2024-12-15 12:00:00",2024-12-15,350,12,12,winter,0.828,556.485,3.493,87.77,0.3547,17.172,0.556485
"2024-12-15 13:00:00",2024-12-15,350,13,12,winter,1.169,411.422,2.145,81.86,0.7052,16.831,0.411422
"2024-12-15 14:00:00",2024-12-15,350,14,12,winter,3.348,516.273,3.378,59.65,0.2938,14.652,0.516273
"2024-12-15 15:00:00",2024-12-15,350,15,12,winter,2.936,330.294,5.157,66.22,0.6769,15.064,0.330294
"2024-12-15 16:00:00",2024-12-15,350,16,12,winter,3.924,281.341,3.182,80.31,0.5687,14.076,0.281341
"2024-12-15 17:00:00",2024-12-15,350,17,12,winter,3.716,200.562,4.092,87.49,0.4842,14.284,0.200562
"2024-12-15 18:00:00",2024-12-15,350,18,12,winter,6.407,89.031,2.195,82.97,0.5476,11.593,0.089031
"2024-12-15 19:00:00",2024-12-15,350,19,12,winter,3.309,0,2.646,70.86,0.2947,14.691,0
"2024-12-15 20:00:00",2024-12-15,350,20,12,winter,5.016,0,2.59,99,0.6559,12.984,0
"2024-12-15 21:00:00",2024-12-15,350,21,12,winter,5.992,0,3.505,69.28,0.5991,12.008,0
"2024-12-15 22:00:00",2024-12-15,350,22,12,winter,5.366,0,2.505,78.74,0.4667,12.634,0
"2024-12-15 23:00:00",2024-12-15,350,23,12,winter,3.522,0,2.493,80.23,0.6298,14.478,0
"2024-12-16 00:00:00",2024-12-16,351,0,12,winter,2.999,0,3.397,82.45,0.4513,15.001,0
"2024-12-16 01:00:00",2024-12-16,351,1,12,winter,3.343,0,2.975,83.99,0.3086,14.657,0
"2024-12-16 02:00:00",2024-12-16,351,2,12,winter,3.127,0,4.085,84.59,0.7187,14.873,0
"2024-12-16 03:00:00",2024-12-16,351,3,12,winter,1.08,0,3.006,80.44,0.6402,16.92,0
