utc_timestamp,cet_cest_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_grid_import,DE_KN_industrial2_pv,DE_KN_industrial2_storage_charge,DE_KN_industrial2_storage_decharge,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_ev,DE_KN_industrial3_grid_import,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_public1_grid_import,DE_KN_public2_grid_import,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_freezer,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_export,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine,interpolated
2015-05-06T20:00:00Z,2015-05-06T22:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.403,15.082,8.231,136.945,9.806,261.821,251.467,102.014,,,,54.617,193.276,,,,,,,,,,,,,,,,,,,,,
2015-05-06T21:00:00Z,2015-05-06T23:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.407,15.083,8.242,137.025,9.806,261.862,252.318,102.069,,,,54.643,193.277,,,,,,,,,,,,,,,,,,,,,
2015-05-06T22:00:00Z,2015-05-07T00:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.410,15.083,8.261,137.155,9.806,261.871,252.321,102.088,,,,54.644,193.476,,,,,,,,,,,,,,,,,,,,,
2015-05-06T23:00:00Z,2015-05-07T01:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.414,15.083,8.271,137.300,9.806,261.881,252.323,102.125,,,,54.670,193.476,,,,,,,,,,,,,,,,,,,,,
2015-05-07T00:00:00Z,2015-05-07T02:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.418,15.083,8.281,137.370,9.807,261.912,252.325,102.177,,,,54.683,193.476,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-05-07T01:00:00Z,2015-05-07T03:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.421,15.083,8.298,137.505,9.807,261.974,252.327,102.198,,,,54.696,193.476,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-05-07T02:00:00Z,2015-05-07T04:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.425,15.084,8.312,137.640,9.807,262.045,252.329,102.231,,,,54.721,193.476,,,,,,,,,,,,,,,,,,,,,
2015-05-07T03:00:00Z,2015-05-07T05:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.564,15.084,8.322,137.845,9.807,262.111,252.332,102.281,,,,54.722,193.476,,,,,,,,,,,,,,,,,,,,,
2015-05-07T04:00:00Z,2015-05-07T06:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.653,15.084,8.333,138.095,9.807,262.180,252.334,102.286,,,,54.751,193.476,,,,,,,,,,,,,,,,,,,,,
2015-05-07T05:00:00Z,2015-05-07T07:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.726,15.084,8.353,138.295,9.807,262.244,252.337,102.333,,,,54.772,193.476,,,,,,,,,,,,,,,,,,,,,
2015-05-07T06:00:00Z,2015-05-07T08:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.797,15.085,8.363,138.440,9.807,262.332,252.339,102.375,,,,54.778,193.477,,,,,,,,,,,,,,,,,,,,,
2015-05-07T07:00:00Z,2015-05-07T09:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.839,15.085,8.373,138.615,9.807,262.431,252.342,102.384,,,,54.802,193.477,,,,,,,,,,,,,,,,,,,,,
2015-05-07T08:00:00Z,2015-05-07T10:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.842,15.085,8.390,138.735,9.807,262.533,252.345,102.432,,,,54.811,193.477,,,,,,,,,,,,,,,,,,,,,
2015-05-07T09:00:00Z,2015-05-07T11:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.846,15.085,8.403,138.810,9.807,262.635,252.347,102.434,,,,54.827,194.302,,,,,,,,,,,,,,,,,,,,,
2015-05-07T10:00:00Z,2015-05-07T12:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.850,15.085,8.414,138.965,9.807,262.740,252.350,102.482,,,,54.853,194.400,,,,,,,,,,,,,,,,,,,,,
2015-05-07T11:00:00Z,2015-05-07T13:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.853,15.086,8.425,139.075,9.807,262.842,252.353,102.517,,,,54.860,194.483,,,,,,,,,,,,,,,,,,,,,
2015-05-07T12:00:00Z,2015-05-07T14:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.857,15.086,8.444,139.150,9.807,262.944,252.779,102.531,,,,54.881,194.535,,,,,,,,,,,,,,,,,,,,,
2015-05-07T13:00:00Z,2015-05-07T15:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.923,15.086,8.454,139.375,9.807,263.054,253.640,102.578,,,,54.907,194.535,,,,,,,,,,,,,,,,,,,,,
2015-05-07T14:00:00Z,2015-05-07T16:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.999,15.086,8.465,139.550,9.807,263.157,253.644,102.585,,,,54.912,194.535,,,,,,,,,,,,,,,,,,,,,
2015-05-07T15:00:00Z,2015-05-07T17:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.045,15.086,8.478,139.905,9.807,263.254,253.646,102.628,,,,54.933,195.088,,,,,,,,,,,,,,,,,,,,,
2015-05-07T16:00:00Z,2015-05-07T18:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.090,15.087,8.496,140.195,9.807,263.324,253.648,102.663,,,,54.960,195.808,,,,,,,,,,,,,,,,,,,,,
2015-05-07T17:00:00Z,2015-05-07T19:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.187,15.087,8.506,140.470,9.807,263.388,253.651,102.677,,,,54.964,195.822,,,,,,,,,,,,,,,,,,,,,
2015-05-07T18:00:00Z,2015-05-07T20:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.193,15.087,8.516,140.735,9.807,263.451,253.654,102.724,,,,54.990,195.834,,,,,,,,,,,,,,,,,,,,,
2015-05-07T19:00:00Z,2015-05-07T21:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.196,15.087,8.533,140.970,9.808,263.513,253.656,102.726,,,,55.002,195.835,,,,,,,,,,,,,,,,,,,,,
2015-05-07T20:00:00Z,2015-05-07T22:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.200,15.088,8.547,141.225,9.808,263.579,254.370,102.773,,,,55.022,196.762,,,,,,,,,,,,,,,,,,,,,
2015-05-07T21:00:00Z,2015-05-07T23:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.204,15.088,8.557,141.320,9.808,263.619,254.922,102.801,,,,55.051,197.033,,,,,,,,,,,,,,,,,,,,,
2015-05-07T22:00:00Z,2015-05-08T00:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.207,15.088,8.570,141.455,9.808,263.628,254.927,102.823,,,,55.062,197.048,,,,,,,,,,,,,,,,,,,,,
2015-05-07T23:00:00Z,2015-05-08T01:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.211,15.088,8.587,141.585,9.808,263.665,254.931,102.869,,,,55.078,197.056,,,,,,,,,,,,,,,,,,,,,
2015-05-08T00:00:00Z,2015-05-08T02:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.215,15.088,8.597,141.655,9.808,263.734,254.933,102.872,,,,55.104,197.056,,,,,,,,,,,,,,,,,,,,,
2015-05-08T01:00:00Z,2015-05-08T03:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.218,15.089,8.607,141.815,9.808,263.798,254.935,102.919,,,,55.111,197.056,,,,,,,,,,,,,,,,,,,,,
2015-05-08T02:00:00Z,2015-05-08T04:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.222,15.089,8.627,141.920,9.808,263.868,254.938,102.933,,,,55.130,197.056,,,,,,,,,,,,,,,,,,,,,
2015-05-08T03:00:00Z,2015-05-08T05:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.349,15.089,8.636,142.150,9.808,263.935,254.940,102.968,,,,55.156,197.056,,,,,,,,,,,,,,,,,,,,,
2015-05-08T04:00:00Z,2015-05-08T06:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.433,15.089,8.647,142.395,9.808,264.004,254.942,103.002,,,,55.157,197.071,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_freezer
2015-05-08T05:00:00Z,2015-05-08T07:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.514,15.089,8.657,143.245,10.222,264.067,254.945,103.017,,,,55.192,197.072,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_freezer
2015-05-08T06:00:00Z,2015-05-08T08:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.579,15.090,8.667,143.540,10.527,264.129,254.947,103.064,,,,55.208,197.072,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_freezer
2015-05-08T07:00:00Z,2015-05-08T09:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.615,15.090,8.669,143.765,10.564,264.222,254.950,103.066,,,,55.219,197.586,,,,,,,,,,,,,,,,,,,,,
2015-05-08T08:00:00Z,2015-05-08T10:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.619,15.090,8.699,143.840,10.640,264.323,254.953,103.112,,,,55.245,197.758,,,,,,,,,,,,,,,,,,,,,
2015-05-08T09:00:00Z,2015-05-08T11:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.623,15.090,8.717,143.965,10.641,264.424,254.955,103.145,,,,55.251,197.760,,,,,,,,,,,,,,,,,,,,,
2015-05-08T10:00:00Z,2015-05-08T12:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.643,15.091,8.727,144.135,10.643,264.526,254.958,103.161,,,,55.270,197.760,,,,,,,,,,,,,,,,,,,,,
2015-05-08T11:00:00Z,2015-05-08T13:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.736,15.091,8.737,144.305,10.644,264.598,254.960,103.208,,,,55.299,197.760,,,,,,,,,,,,,,,,,,,,,
2015-05-08T12:00:00Z,2015-05-08T14:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.784,15.091,8.756,144.465,10.645,264.646,254.963,103.210,,,,55.299,197.760,,,,,,,,,,,,,,,,,,,,,
2015-05-08T13:00:00Z,2015-05-08T15:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.805,15.091,8.767,145.145,10.645,264.699,254.965,103.257,,,,55.325,197.760,,,,,,,,,,,,,,,,,,,,,
2015-05-08T14:00:00Z,2015-05-08T16:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.813,15.091,8.778,145.960,10.646,264.746,254.968,103.281,,,,55.341,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T15:00:00Z,2015-05-08T17:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.823,15.515,8.791,146.725,10.646,264.771,254.971,103.306,,,,55.352,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T16:00:00Z,2015-05-08T18:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.832,16.254,8.808,147.695,10.646,264.813,255.577,103.353,,,,55.384,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T17:00:00Z,2015-05-08T19:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.903,16.930,8.817,148.615,10.646,264.877,256.061,103.355,,,,55.403,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T18:00:00Z,2015-05-08T20:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.913,16.933,8.828,148.855,10.646,264.939,256.064,103.402,,,,55.410,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T19:00:00Z,2015-05-08T21:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.916,16.934,8.848,149.135,10.646,265.002,256.066,103.418,,,,55.437,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T20:00:00Z,2015-05-08T22:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.920,16.934,8.858,149.335,10.646,265.064,256.069,103.451,,,,55.467,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T21:00:00Z,2015-05-08T23:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.924,16.934,8.868,149.540,10.646,265.104,256.072,103.497,,,,55.484,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T22:00:00Z,2015-05-09T00:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.927,16.934,8.886,149.650,10.646,265.113,256.074,103.501,,,,55.493,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-08T23:00:00Z,2015-05-09T01:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.931,16.935,8.898,149.725,10.646,265.123,256.077,103.548,,,,55.516,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T00:00:00Z,2015-05-09T02:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.935,16.935,8.908,149.875,10.646,265.137,256.079,103.554,,,,55.535,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T01:00:00Z,2015-05-09T03:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.938,16.935,8.923,149.985,10.646,265.170,256.081,103.597,,,,55.540,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T02:00:00Z,2015-05-09T04:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.942,16.935,8.938,150.055,10.646,265.240,256.084,103.635,,,,55.564,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T03:00:00Z,2015-05-09T05:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.946,16.936,8.949,150.205,10.646,265.307,256.087,103.646,,,,55.572,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T04:00:00Z,2015-05-09T06:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.053,16.936,8.959,150.395,10.646,265.374,256.090,103.693,,,,55.589,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T05:00:00Z,2015-05-09T07:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.108,16.936,8.979,150.740,10.646,265.438,256.092,103.695,,,,55.619,197.761,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-05-09T06:00:00Z,2015-05-09T08:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.167,16.936,8.989,150.955,10.646,265.500,256.095,103.742,,,,55.623,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T07:00:00Z,2015-05-09T09:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.242,16.936,8.997,151.835,11.051,265.571,256.097,103.771,,,,55.644,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T08:00:00Z,2015-05-09T10:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.316,16.936,9.009,152.170,11.371,265.663,256.100,103.791,,,,55.673,197.761,,,,,,,,,,,,,,,,,,,,,
2015-05-09T09:00:00Z,2015-05-09T11:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.382,16.937,9.009,153.015,11.410,265.764,256.852,103.822,,,,55.674,198.124,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_refrigerator | DE_KN_residential3_freezer
2015-05-09T10:00:00Z,2015-05-09T12:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.479,16.937,9.040,153.205,11.484,265.868,257.431,103.840,,,,55.697,198.206,,,,,,,,,,,,,,,,,,,,,
2015-05-09T11:00:00Z,2015-05-09T13:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.554,16.937,9.053,153.460,11.484,265.966,257.434,103.886,,,,55.721,198.269,,,,,,,,,,,,,,,,,,,,,
2015-05-09T12:00:00Z,2015-05-09T14:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.586,16.937,9.070,153.605,11.484,266.059,257.437,103.907,,,,55.731,198.269,,,,,,,,,,,,,,,,,,,,,
2015-05-09T13:00:00Z,2015-05-09T15:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.596,16.938,9.080,153.725,11.484,266.159,257.439,103.936,,,,55.745,198.269,,,,,,,,,,,,,,,,,,,,,
2015-05-09T14:00:00Z,2015-05-09T16:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.604,16.938,9.090,153.885,11.485,266.258,257.442,103.983,,,,55.769,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T15:00:00Z,2015-05-09T17:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.614,16.938,9.110,154.010,11.485,266.356,257.444,103.985,,,,55.787,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T16:00:00Z,2015-05-09T18:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.675,16.938,9.121,154.245,11.485,266.423,257.447,104.032,,,,55.793,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T17:00:00Z,2015-05-09T19:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.684,17.367,9.131,154.855,11.485,266.486,257.450,104.047,,,,55.816,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T18:00:00Z,2015-05-09T20:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.693,17.704,9.146,155.450,11.485,266.550,257.452,104.081,,,,55.829,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T19:00:00Z,2015-05-09T21:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.737,17.997,9.161,156.075,11.485,266.612,257.455,104.127,,,,55.844,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T20:00:00Z,2015-05-09T22:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.741,18.004,9.171,156.265,11.485,266.676,257.457,104.130,,,,55.865,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T21:00:00Z,2015-05-09T23:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.745,18.005,9.183,156.445,11.485,266.715,258.015,104.183,,,,55.870,198.270,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-05-09T22:00:00Z,2015-05-10T00:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.749,18.005,9.201,156.560,11.485,266.726,258.572,104.186,,,,55.894,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-09T23:00:00Z,2015-05-10T01:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.753,18.005,9.211,156.655,11.485,266.735,258.576,104.232,,,,55.905,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T00:00:00Z,2015-05-10T02:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.756,18.005,9.222,156.805,11.485,266.776,258.581,104.271,,,,55.919,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T01:00:00Z,2015-05-10T03:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.760,18.006,9.241,156.880,11.485,266.839,258.586,104.281,,,,55.943,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T02:00:00Z,2015-05-10T04:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.764,18.006,9.252,156.985,11.485,266.910,258.591,104.328,,,,55.944,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T03:00:00Z,2015-05-10T05:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.767,18.006,9.262,157.140,11.485,266.975,258.596,104.330,,,,55.968,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T04:00:00Z,2015-05-10T06:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.857,18.006,9.279,157.290,11.485,267.043,258.601,104.377,,,,55.973,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T05:00:00Z,2015-05-10T07:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.921,18.006,9.293,157.715,11.485,267.106,258.605,104.410,,,,55.992,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T06:00:00Z,2015-05-10T08:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.993,18.007,9.303,158.190,11.485,267.169,258.607,104.425,,,,56.017,198.270,,,,,,,,,,,,,,,,,,,,,
2015-05-10T07:00:00Z,2015-05-10T09:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.058,18.007,9.314,159.460,11.485,267.213,258.903,104.471,,,,56.017,198.270,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-05-10T08:00:00Z,2015-05-10T10:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.136,18.007,9.333,160.275,11.485,267.278,259.700,104.473,,,,56.043,198.270,,,,,,,,,,,,,,,,,,,,,DE_KN_residential3_washing_machine
2015-05-10T09:00:00Z,2015-05-10T11:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.204,18.007,9.343,160.570,11.486,267.388,259.702,104.520,,,,56.061,198.271,,,,,,,,,,,,,,,,,,,,,
2015-05-10T10:00:00Z,2015-05-10T12:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.300,18.007,9.353,160.795,11.486,267.500,259.704,104.548,,,,56.069,198.983,,,,,,,,,,,,,,,,,,,,,
2015-05-10T11:00:00Z,2015-05-10T13:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.345,18.008,9.372,161.325,11.486,267.606,259.723,104.568,,,,56.106,199.321,,,,,,,,,,,,,,,,,,,,,
2015-05-10T12:00:00Z,2015-05-10T14:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.391,18.008,9.382,161.775,11.486,267.659,260.745,104.615,,,,56.110,199.604,,,,,,,,,,,,,,,,,,,,,
2015-05-10T13:00:00Z,2015-05-10T15:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.408,18.008,9.392,162.060,11.486,267.712,260.789,104.617,,,,56.133,199.843,,,,,,,,,,,,,,,,,,,,,
2015-05-10T14:00:00Z,2015-05-10T16:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.417,18.008,9.411,162.165,11.486,267.762,260.792,104.663,,,,56.160,199.861,,,,,,,,,,,,,,,,,,,,,
2015-05-10T15:00:00Z,2015-05-10T17:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.426,18.008,9.422,162.345,11.486,267.806,260.794,104.691,,,,56.162,200.086,,,,,,,,,,,,,,,,,,,,,
2015-05-10T16:00:00Z,2015-05-10T18:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.494,18.009,9.431,162.610,11.486,267.883,260.797,104.712,,,,56.188,200.103,,,,,,,,,,,,,,,,,,,,,
2015-05-10T17:00:00Z,2015-05-10T19:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.503,18.482,9.451,163.180,11.486,267.944,260.799,104.758,,,,56.212,200.103,,,,,,,,,,,,,,,,,,,,,
2015-05-10T18:00:00Z,2015-05-10T20:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.509,18.780,9.462,163.760,11.486,268.005,260.802,104.760,,,,56.220,200.103,,,,,,,,,,,,,,,,,,,,,
2015-05-10T19:00:00Z,2015-05-10T21:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.512,19.123,9.471,164.375,11.486,268.068,261.420,104.806,,,,56.247,200.103,,,,,,,,,,,,,,,,,,,,,
2015-05-10T20:00:00Z,2015-05-10T22:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.516,19.131,9.490,164.485,11.486,268.130,261.801,104.832,,,,56.289,200.275,,,,,,,,,,,,,,,,,,,,,
2015-05-10T21:00:00Z,2015-05-10T23:00:00+0200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.519,19.132,9.501,164.690,11.486,268.170,261.804,104.855,,,,56.309,200.304,,,,,,,,,,,,,,,,,,,,,
